,,Emergency Power,BNI,#bard_sb38savfev/em_power
,,Entering Air Temp,ANI,#bard_sb38savfev/ahu_dat
,,HW System Status,BNI2,#bard_sb38savfev/hw_system_status
,,OA Humidity,ANI,#bard_sb38savfev/oah
,,OA Temp,ANI,#bard_sb38savfev/oat
,,Setpt Adjust,ANI,#bard_sb38savfev/setpt_adj
,,Steam,ANI,#bard_sb38savfev/steam_load_shed
,,SAV-1 Reheat Valve BACnet PID,BPID,#bard_sb38savfev/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,#bard_sb38savfev/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,#bard_sb38savfev/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,#bard_sb38savfev/sav-1_reheat_valve_bacnet_pid/pidout
,SB39 SAV/EAV Iris Dampers,,,
,,Setpoint,BSPTCS,#bard_sb39_ftr/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_sb39_ftr/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_sb39_ftr/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_sb39_ftr/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_sb39_ftr/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_sb39_ftr/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_sb39_ftr/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_sb39_ftr/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_sb39_ftr/setpt/effective_heat_setpoint
,,Zone Temp,ASVI,#bard_sb39_ftr/zone_temp
,,Occupancy Sensor,BBI,#bard_sb39_ftr/occ_sensor
,,Iris Dampers,BAO,#bard_sb39_ftr/iris_dampers
,,chw_load_shed,BAV,#bard_sb39_ftr/m344
,,Corrected Setpoint Adjust,BAV,#bard_sb39_ftr/corrected_sp_adj
,,Heating Run Request,BAV,#bard_sb39_ftr/ht_run_for
,,Heat Request,BAV,#bard_sb39_ftr/heat_request
,,Outside Air Temp,BAV,#bard_sb39_ftr/oat_zs
,,point name,BAV,#bard_sb39_ftr/m769
,,steam_load_shed,BAV,#bard_sb39_ftr/m361
,,EM Power Condensation Alarm Enable,BBV,#bard_sb39_ftr/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_sb39_ftr/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_sb39_ftr/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_sb39_ftr/em_zone_enbl
,,Energy Saving Mode,BBV,#bard_sb39_ftr/energy_saving_mode
,,Occ Status,BBV,#bard_sb39_ftr/occ_status
,,Override Off,BBV,#bard_sb39_ftr/ovrd_off
,,Override On,BBV,#bard_sb39_ftr/ovrd
,,point name,BBV,#bard_sb39_ftr/m457
,,Run,BBV,#bard_sb39_ftr/run
,,Schedule,BBV,#bard_sb39_ftr/schedule
,,point name,BMSV,#bard_sb39_ftr/m381
,,ZS_COMM,BALM,#bard_sb39_ftr/zs_comm
,,ZST_FAIL,BALM,#bard_sb39_ftr/zst_fail
,,ZTMP_HI,BALM,#bard_sb39_ftr/ztmp_hi
,,ZTMP_LO,BALM,#bard_sb39_ftr/ztmp_lo
,,Chilled Water,ANI,#bard_sb39_ftr/chilled_load_shed
,,Clg Dmd Level,ANI,#bard_sb39_ftr/clg_demand_level
,,Emergency Power,BNI,#bard_sb39_ftr/em_power
,,Htg Dmd Level,ANI,#bard_sb39_ftr/htg_demand_level
,,OA Humidity,ANI,#bard_sb39_ftr/oah
,,OA Temp,ANI,#bard_sb39_ftr/oat
,,Setpt Adjust,ANI,#bard_sb39_ftr/setpt_adj
,,Steam,ANI,#bard_sb39_ftr/steam_load_shed
,SB40 SAV/FEV,,,
,,Setpoint,BSPTCS,#bard_sb40_sav_fev/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_sb40_sav_fev/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_sb40_sav_fev/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_sb40_sav_fev/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_sb40_sav_fev/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_sb40_sav_fev/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_sb40_sav_fev/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_sb40_sav_fev/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_sb40_sav_fev/setpt/effective_heat_setpoint
,,Fume Hood-1 Flow Feedback,BAI,#bard_sb40_sav_fev/fh-1_flow_fbk
,,Fume Hood-1 Sash Position Input,BAI,#bard_sb40_sav_fev/fh-1_sash_pos
,,SAV-1 Flow Feedback,BAI,#bard_sb40_sav_fev/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,#bard_sb40_sav_fev/sav-1_sa_temperature
,,SAV Damper Position,BAI,#bard_sb40_sav_fev/sav_dmpr_pos
,,Zone Temp,ASVI,#bard_sb40_sav_fev/zone_temp
,,EM Shutdown,BBI,#bard_sb40_sav_fev/em_shutdown
,,Fume Hood-1 Flow Alarm,BBI,#bard_sb40_sav_fev/fh-1_flow_alm
,,Occupancy Sensor,BBI,#bard_sb40_sav_fev/occ_sensor
,,SAV-1 Flow Setpoint,BAO,#bard_sb40_sav_fev/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,#bard_sb40_sav_fev/sav-1_reheat_valve
,,FH Decommission,BBO,#bard_sb40_sav_fev/fh_decommision
,,Fume Hood Occ Sensor,BBO,#bard_sb40_sav_fev/fh_occ
,,% Furniture,BAV,#bard_sb40_sav_fev/furniture_percent
,,Active Zone,BAV,#bard_sb40_sav_fev/active_zones
,,Air Changes per Hour,BAV,#bard_sb40_sav_fev/ach
,,Ceiling Height,BAV,#bard_sb40_sav_fev/clg_ht
,,chw_load_shed,BAV,#bard_sb40_sav_fev/m344
,,Color,BAV,#bard_sb40_sav_fev/color_av
,,Cooling Percent,BAV,#bard_sb40_sav_fev/cooling_percent_av
,,Cooling Setpoint,BAV,#bard_sb40_sav_fev/cooling_setpoint_av
,,Cool Request,BAV,#bard_sb40_sav_fev/cool_request
,,Corrected Setpoint Adjust,BAV,#bard_sb40_sav_fev/corrected_sp_adj
,,Cubic ft of Furniture,BAV,#bard_sb40_sav_fev/furniture_ft3
,,EI Weighting,BAV,#bard_sb40_sav_fev/ei_weight
,,Environmental Index Count,BAV,#bard_sb40_sav_fev/item_count
,,FH-1 Flow,BAV,#bard_sb40_sav_fev/fh-1_flow_av
,,FH-1 Sash Position,BAV,#bard_sb40_sav_fev/fh-1_sash_pct
,,Flow Differential,BAV,#bard_sb40_sav_fev/differential
,,Heating Percent,BAV,#bard_sb40_sav_fev/heating_percent_av
,,Heating Setpoint,BAV,#bard_sb40_sav_fev/heating_setpoint_av
,,Heat Request,BAV,#bard_sb40_sav_fev/heat_request
,,Max Cooling Flow,BAV,#bard_sb40_sav_fev/exh_max_flow
,,Metric,BAV,#bard_sb40_sav_fev/metric_conv
,,Minimum Occupied Flow,BAV,#bard_sb40_sav_fev/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,#bard_sb40_sav_fev/sup_unocc_min_flow
,,OA Humidity,BAV,#bard_sb40_sav_fev/oa_humidity
,,OA Temperature,BAV,#bard_sb40_sav_fev/oa_temperature
,,Offset Flow Stpt Deviation,BAV,#bard_sb40_sav_fev/offset_flo_stpt_dev
,,point name,BAV,#bard_sb40_sav_fev/m339
,,point name,BAV,#bard_sb40_sav_fev/m769
,,Reheat Heating % High Limit,BAV,#bard_sb40_sav_fev/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,#bard_sb40_sav_fev/rhw_htg_percent_low
,,Room Square Footage,BAV,#bard_sb40_sav_fev/room_sqf
,,Run Request,BAV,#bard_sb40_sav_fev/sys_run_req
,,SAV-1 Flow Setpoint,BAV,#bard_sb40_sav_fev/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,#bard_sb40_sav_fev/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,#bard_sb40_sav_fev/sav-1_max
,,SAV-1 Min,BAV,#bard_sb40_sav_fev/sav-1_min
,,SAV-1 Setpoint,BAV,#bard_sb40_sav_fev/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,#bard_sb40_sav_fev/sav-1_sat_stpt_av
,,steam_load_shed,BAV,#bard_sb40_sav_fev/m361
,,Supply Air Valve 1 Flow,BAV,#bard_sb40_sav_fev/sav-1_flow_av
,,Total Exhaust Flow,BAV,#bard_sb40_sav_fev/teflow
,,Total Exhaust Setpoint,BAV,#bard_sb40_sav_fev/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,#bard_sb40_sav_fev/flow_offset
,,Total Supply Flow,BAV,#bard_sb40_sav_fev/tsflow
,,Zone EI Time Satisfied,BAV,#bard_sb40_sav_fev/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#bard_sb40_sav_fev/total_weight
,,Zone Environmental Index,BAV,#bard_sb40_sav_fev/zn_enviro_indx
,,Zone Temp,BAV,#bard_sb40_sav_fev/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#bard_sb40_sav_fev/enviro_windx
,,EM Power DAT Alarm Enable,BBV,#bard_sb40_sav_fev/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#bard_sb40_sav_fev/em_flow_enbl
,,EM Power Phoenix Alarm Enable,BBV,#bard_sb40_sav_fev/em_phx_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_sb40_sav_fev/em_zone_enbl
,,Energy Saving,BBV,#bard_sb40_sav_fev/energy_saving
,,FH-1 DCx,BBV,#bard_sb40_sav_fev/fh1_dcx
,,FH-1 Mode,BBV,#bard_sb40_sav_fev/fh-1_occ_bv
,,Fumehood 1,BBV,#bard_sb40_sav_fev/fh-1_id
,,General Maintenance,BBV,#bard_sb40_sav_fev/general_maintenance
,,General Zone Alarm,BBV,#bard_sb40_sav_fev/general_zone_alarm
,,Local Occupied,BBV,#bard_sb40_sav_fev/local_occupied_bv
,,Occupancy,BBV,#bard_sb40_sav_fev/occ_status
,,Occupied,BBV,#bard_sb40_sav_fev/occupied_bv
,,point name,BBV,#bard_sb40_sav_fev/m457
,,point name,BBV,#bard_sb40_sav_fev/m767
,,SAV-1 FLOW ON BV,BBV,#bard_sb40_sav_fev/sav-1_flow_on_bv
,,schedule,BBV,#bard_sb40_sav_fev/schedule
,,Scheduled Occupied,BBV,#bard_sb40_sav_fev/scheduled_occupied_bv
,,Supply Air Valve 1,BBV,#bard_sb40_sav_fev/sav-1_id
,,Supply Air Valve 1 Flow,BBV,#bard_sb40_sav_fev/sav-1_flow_alarm_bv
,,Vacancy,BBV,#bard_sb40_sav_fev/vacancy
,,point name,BMSV,#bard_sb40_sav_fev/m381
,,Zone Mode Status Display,BMSV,#bard_sb40_sav_fev/zone_mode_status_display
,,FUMEHOOD-1_SASH,BALM,#bard_sb40_sav_fev/fh-1_sash_alarm
,,FUMEHOOD-1 FLOW,BALM,#bard_sb40_sav_fev/fh-1_flow_alarm
,,SAV-1_FEEDBACK,BALM,#bard_sb40_sav_fev/sav-1_feedback
,,SAV-1_SAT_ERROR_ALRM,BALM,#bard_sb40_sav_fev/sav-1_sat_error_alrm
,,SAV-1 Temp Alarm,BALM,#bard_sb40_sav_fev/sav-1_temp_alarm
,,SUPPLY_FLOW,BALM,#bard_sb40_sav_fev/supply_flow
,,Zone Temp Alarm,BALM,#bard_sb40_sav_fev/ztmp_alrm
,,ZS Alarm,BALM,#bard_sb40_sav_fev/zs_alrm
,,AHU Fan Status,BNI2,#bard_sb40_sav_fev/ahu_status
,,AHU Static Pressure,ANI,#bard_sb40_sav_fev/ahu_static
,,Chilled Water,ANI,#bard_sb40_sav_fev/chilled_load_shed
,,CHW System Status,BNI2,#bard_sb40_sav_fev/chw_system_status
,,EAHU Fan Status,BNI2,#bard_sb40_sav_fev/eahu_status
,,EAHU Suction Pressure,ANI,#bard_sb40_sav_fev/eahu_suction
,,Emergency Power,BNI,#bard_sb40_sav_fev/em_power
,,Entering Air Temp,ANI,#bard_sb40_sav_fev/ahu_dat
,,HW System Status,BNI2,#bard_sb40_sav_fev/hw_system_status
,,OA Humidity,ANI,#bard_sb40_sav_fev/oah
,,OA Temp,ANI,#bard_sb40_sav_fev/oat
,,Setpt Adjust,ANI,#bard_sb40_sav_fev/setpt_adj
,,Steam,ANI,#bard_sb40_sav_fev/steam_load_shed
,,SAV-1 Reheat Valve BACnet PID,BPID,#bard_sb40_sav_fev/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,#bard_sb40_sav_fev/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,#bard_sb40_sav_fev/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,#bard_sb40_sav_fev/sav-1_reheat_valve_bacnet_pid/pidout
,Lab SB56D FCU,,,
,,Setpoint,BSPTCS,#bard_lab_sb56d/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_lab_sb56d/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_lab_sb56d/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_lab_sb56d/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_lab_sb56d/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_lab_sb56d/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_lab_sb56d/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_lab_sb56d/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_lab_sb56d/setpt/effective_heat_setpoint
,,Fan 1 Current,BAI,#bard_lab_sb56d/fan_1_current
,,Supply Air Temperature 1,BAI,#bard_lab_sb56d/sat1
,,Zone Temp,ASVI,#bard_lab_sb56d/zone_temp
,,Sensed Occupancy,BSVI,#bard_lab_sb56d/sensed_occupancy
,,Cooling Valve,BAO,#bard_lab_sb56d/chw_valve
,,Fan SS,BBO,#bard_lab_sb56d/fan_ss
,,Active Zone,BAV,#bard_lab_sb56d/active_zones
,,chw_load_shed,BAV,#bard_lab_sb56d/m344
,,Color,BAV,#bard_lab_sb56d/color_av
,,Cooling Percent,BAV,#bard_lab_sb56d/cooling_percent_av
,,Cooling Setpoint,BAV,#bard_lab_sb56d/cooling_setpoint_av
,,Cool Request,BAV,#bard_lab_sb56d/cool_request
,,EI Weighting,BAV,#bard_lab_sb56d/ei_weight
,,Environmental Index Count,BAV,#bard_lab_sb56d/item_count
,,Heating Percent,BAV,#bard_lab_sb56d/heating_percent_av
,,Heating Setpoint,BAV,#bard_lab_sb56d/heating_setpoint_av
,,Heat Request,BAV,#bard_lab_sb56d/heat_request
,,Lab_Setback,BAV,#bard_lab_sb56d/lab_setback_av
,,LabSchedule,BAV,#bard_lab_sb56d/lab_schedule_av
,,Lab Schedule Count,BAV,#bard_lab_sb56d/lab_schedule_count_av
,,Lab Setback Count,BAV,#bard_lab_sb56d/lab_setback_count_av
,,Metric,BAV,#bard_lab_sb56d/metric_conv
,,Non-LabSchedule,BAV,#bard_lab_sb56d/non-lab_schedule_av
,,Non-Lab Schedule Count,BAV,#bard_lab_sb56d/non-lab_schedule_count_av
,,Non-Lab Setback,BAV,#bard_lab_sb56d/non-lab_setback_av
,,Non-Lab Setback Count,BAV,#bard_lab_sb56d/non-lab_setback_count_av
,,OA Humidity,BAV,#bard_lab_sb56d/oa_humidity
,,OA Temperature,BAV,#bard_lab_sb56d/oa_temperature
,,Occupied Setback,BAV,#bard_lab_sb56d/occupied_setback
,,point name,BAV,#bard_lab_sb56d/m339
,,Run Request,BAV,#bard_lab_sb56d/sys_run_req
,,Setpoint Adjust,BAV,#bard_lab_sb56d/sp_adj_av
,,steam_load_shed,BAV,#bard_lab_sb56d/m361
,,Zone EI Time Satisfied,BAV,#bard_lab_sb56d/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#bard_lab_sb56d/total_weight
,,Zone Environmental Index,BAV,#bard_lab_sb56d/zn_enviro_indx
,,Zone Weighted Environmental Index,BAV,#bard_lab_sb56d/enviro_windx
,,Cool DP Request,BBV,#bard_lab_sb56d/cool_dp_request
,,EM Power CO2 Alarm Enable,BBV,#bard_lab_sb56d/em_co2_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_lab_sb56d/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_lab_sb56d/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_lab_sb56d/em_zone_enbl
,,Energy Saving,BBV,#bard_lab_sb56d/energy_saving
,,Fan 1 Status,BBV,#bard_lab_sb56d/fan_1_status
,,Fan Status Display,BBV,#bard_lab_sb56d/fan_status_display
,,General Maintenance,BBV,#bard_lab_sb56d/general_maintenance
,,General Zone Alarm,BBV,#bard_lab_sb56d/general_zone_alarm
,,Graphic-Occ,BBV,#bard_lab_sb56d/graphic-occ
,,Local Occupied,BBV,#bard_lab_sb56d/local_occupied_bv
,,Occupied,BBV,#bard_lab_sb56d/occupied_bv
,,point name,BBV,#bard_lab_sb56d/m337
,,point name,BBV,#bard_lab_sb56d/m457
,,schedule,BBV,#bard_lab_sb56d/schedule
,,Scheduled Occupied,BBV,#bard_lab_sb56d/scheduled_occupied_bv
,,Vacancy,BBV,#bard_lab_sb56d/vacancy
,,Vacancy Mode Status,BBV,#bard_lab_sb56d/vac_stat
,,Fan Speed Control,BMSV,#bard_lab_sb56d/fan_speed_control
,,Fan Speed Manual Select,BMSV,#bard_lab_sb56d/fan_speed_manual_select
,,point name,BMSV,#bard_lab_sb56d/m381
,,Zone Mode Manual Select,BMSV,#bard_lab_sb56d/zone_mode_manual_select
,,Zone Mode Status Display,BMSV,#bard_lab_sb56d/zone_mode_status_display
,,FAN_1_FAIL,BALM,#bard_lab_sb56d/fan_1_fail
,,FAN_1_HAND,BALM,#bard_lab_sb56d/fan_1_hand
,,SAT1_ERROR_ALRM,BALM,#bard_lab_sb56d/sat1_error_alrm
,,Zone Temp Alarm,BALM,#bard_lab_sb56d/ztmp_alrm
,,ZS Alarm,BALM,#bard_lab_sb56d/zs_alrm
,,Chilled Water,ANI,#bard_lab_sb56d/chilled_load_shed
,,Emergency Power,BNI,#bard_lab_sb56d/em_power
,,OA Dewpt,ANI,#bard_lab_sb56d/dewpt
,,OA Humidity,ANI,#bard_lab_sb56d/oah
,,OA Temp,ANI,#bard_lab_sb56d/oat
,,Setpt Adjust,ANI,#bard_lab_sb56d/setpt_adj
,,Steam,ANI,#bard_lab_sb56d/steam_load_shed
,,Write Back to Auto,ANO2,#bard_lab_sb56d/m313
,,Write Back to Auto,ANO2,#bard_lab_sb56d/m685
,Lab SB56C FCU/FTR,,,
,,Setpoint,BSPTCS,#bard_lab_sb56c/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_lab_sb56c/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_lab_sb56c/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_lab_sb56c/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_lab_sb56c/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_lab_sb56c/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_lab_sb56c/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_lab_sb56c/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_lab_sb56c/setpt/effective_heat_setpoint
,,Fan 1 Current,BAI,#bard_lab_sb56c/fan_1_current
,,Supply Air Temperature 1,BAI,#bard_lab_sb56c/sat1
,,Zone Temp,ASVI,#bard_lab_sb56c/zone_temp
,,Sensed Occupancy,BSVI,#bard_lab_sb56c/sensed_occupancy
,,Cooling Valve,BAO,#bard_lab_sb56c/chw_valve
,,Heating Valve,BAO,#bard_lab_sb56c/hw_valve
,,Fan SS,BBO,#bard_lab_sb56c/fan_ss
,,Active Zone,BAV,#bard_lab_sb56c/active_zones
,,chw_load_shed,BAV,#bard_lab_sb56c/m344
,,Color,BAV,#bard_lab_sb56c/color_av
,,Cooling Percent,BAV,#bard_lab_sb56c/cooling_percent_av
,,Cooling Setpoint,BAV,#bard_lab_sb56c/cooling_setpoint_av
,,Cool Request,BAV,#bard_lab_sb56c/cool_request
,,EI Weighting,BAV,#bard_lab_sb56c/ei_weight
,,Environmental Index Count,BAV,#bard_lab_sb56c/item_count
,,Heating Percent,BAV,#bard_lab_sb56c/heating_percent_av
,,Heating Setpoint,BAV,#bard_lab_sb56c/heating_setpoint_av
,,Heat Request,BAV,#bard_lab_sb56c/heat_request
,,Lab_Setback,BAV,#bard_lab_sb56c/lab_setback_av
,,LabSchedule,BAV,#bard_lab_sb56c/lab_schedule_av
,,Lab Schedule Count,BAV,#bard_lab_sb56c/lab_schedule_count_av
,,Lab Setback Count,BAV,#bard_lab_sb56c/lab_setback_count_av
,,Metric,BAV,#bard_lab_sb56c/metric_conv
,,Non-LabSchedule,BAV,#bard_lab_sb56c/non-lab_schedule_av
,,Non-Lab Schedule Count,BAV,#bard_lab_sb56c/non-lab_schedule_count_av
,,Non-Lab Setback,BAV,#bard_lab_sb56c/non-lab_setback_av
,,Non-Lab Setback Count,BAV,#bard_lab_sb56c/non-lab_setback_count_av
,,OA Humidity,BAV,#bard_lab_sb56c/oa_humidity
,,OA Temperature,BAV,#bard_lab_sb56c/oa_temperature
,,Occupied Setback,BAV,#bard_lab_sb56c/occupied_setback
,,point name,BAV,#bard_lab_sb56c/m339
,,Run Request,BAV,#bard_lab_sb56c/sys_run_req
,,Setpoint Adjust,BAV,#bard_lab_sb56c/sp_adj_av
,,steam_load_shed,BAV,#bard_lab_sb56c/m361
,,Zone EI Time Satisfied,BAV,#bard_lab_sb56c/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#bard_lab_sb56c/total_weight
,,Zone Environmental Index,BAV,#bard_lab_sb56c/zn_enviro_indx
,,Zone Weighted Environmental Index,BAV,#bard_lab_sb56c/enviro_windx
,,Cool DP Request,BBV,#bard_lab_sb56c/cool_dp_request
,,EM Power CO2 Alarm Enable,BBV,#bard_lab_sb56c/em_co2_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_lab_sb56c/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_lab_sb56c/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_lab_sb56c/em_zone_enbl
,,Energy Saving,BBV,#bard_lab_sb56c/energy_saving
,,Fan 1 Status,BBV,#bard_lab_sb56c/fan_1_status
,,Fan Status Display,BBV,#bard_lab_sb56c/fan_status_display
,,General Maintenance,BBV,#bard_lab_sb56c/general_maintenance
,,General Zone Alarm,BBV,#bard_lab_sb56c/general_zone_alarm
,,Graphic-Occ,BBV,#bard_lab_sb56c/graphic-occ
,,Local Occupied,BBV,#bard_lab_sb56c/local_occupied_bv
,,Occupied,BBV,#bard_lab_sb56c/occupied_bv
,,point name,BBV,#bard_lab_sb56c/m337
,,point name,BBV,#bard_lab_sb56c/m457
,,schedule,BBV,#bard_lab_sb56c/schedule
,,Scheduled Occupied,BBV,#bard_lab_sb56c/scheduled_occupied_bv
,,Vacancy,BBV,#bard_lab_sb56c/vacancy
,,Vacancy Mode Status,BBV,#bard_lab_sb56c/vac_stat
,,Fan Speed Control,BMSV,#bard_lab_sb56c/fan_speed_control
,,Fan Speed Manual Select,BMSV,#bard_lab_sb56c/fan_speed_manual_select
,,point name,BMSV,#bard_lab_sb56c/m381
,,Zone Mode Manual Select,BMSV,#bard_lab_sb56c/zone_mode_manual_select
,,Zone Mode Status Display,BMSV,#bard_lab_sb56c/zone_mode_status_display
,,FAN_1_FAIL,BALM,#bard_lab_sb56c/fan_1_fail
,,FAN_1_HAND,BALM,#bard_lab_sb56c/fan_1_hand
,,SAT1_ERROR_ALRM,BALM,#bard_lab_sb56c/sat1_error_alrm
,,Zone Temp Alarm,BALM,#bard_lab_sb56c/ztmp_alrm
,,ZS Alarm,BALM,#bard_lab_sb56c/zs_alrm
,,Chilled Water,ANI,#bard_lab_sb56c/chilled_load_shed
,,Emergency Power,BNI,#bard_lab_sb56c/em_power
,,OA Dewpt,ANI,#bard_lab_sb56c/dewpt
,,OA Humidity,ANI,#bard_lab_sb56c/oah
,,OA Temp,ANI,#bard_lab_sb56c/oat
,,Setpt Adjust,ANI,#bard_lab_sb56c/setpt_adj
,,Steam,ANI,#bard_lab_sb56c/steam_load_shed
,,Write Back to Auto,ANO2,#bard_lab_sb56c/m313
,,Write Back to Auto,ANO2,#bard_lab_sb56c/m685
,Lab SB56 SAV/GEV/FCU/FTR,,,
,,Setpoint,BSPTCS,#bard_sb56/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_sb56/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_sb56/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_sb56/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_sb56/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_sb56/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_sb56/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_sb56/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_sb56/setpt/effective_heat_setpoint
,,EAV-1 Flow Feedback,BAI,#bard_sb56/eav-1_flow_fbk
,,EAV Damper Position,BAI,#bard_sb56/eav_damper_pos
,,Fan 1 Current,BAI,#bard_sb56/fan_1_current
,,SAV-1 Flow Feedback,BAI,#bard_sb56/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,#bard_sb56/sav-1_sa_temperature
,,SAV Damper Position,BAI,#bard_sb56/sav_damper_pos
,,Supply Air Temp,BAI,#bard_sb56/sat
,,Zone Temp,ASVI,#bard_sb56/zone_temp
,,Sensed Occupancy,BSVI,#bard_sb56/sensed_occupancy
,,Cooling Valve,BAO,#bard_sb56/chw_valve
,,EAV-1 Flow Setpoint,BAO,#bard_sb56/eav-1_flowsp
,,SB56 Fin Tube Radiation Valve,BAO,#bard_sb56/ftr_valve
,,SAV-1 Flow Setpoint,BAO,#bard_sb56/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,#bard_sb56/sav-1_reheat_valve
,,Fan SS,BBO,#bard_sb56/fan_ss
,,% Furniture,BAV,#bard_sb56/furniture_percent
,,Active Zone,BAV,#bard_sb56/active_zones
,,Air Changes per Hour,BAV,#bard_sb56/ach
