oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
Gnva Portland Lb Office Bl,3301A,3301A-091-6001,6001,125457,"Hood,Fume, 3301A-115",115,115,OPERATING,,,,,,,,
Gnva Sturtevant Hall,4905,4905-091-6001,6001,53952,"Hood Fume, 4905-207",Room 207,Hood Room 207,OPERATING,,,,,,,,
,,4905-091-6002,6002,53953,"Hood Fume, 4905-209",Room 209,Hood Room 209,OPERATING,,,,,,,,
,,4905-091-6003,6003,53954,"Hood Fume, 4905-308",Room 308,Hood Room 308,OPERATING,,,,,,,,
,,4905-091-6004,6004,53955,"Hood Fume, 4905-312",Room 312,Hood Room 312,OPERATING,,,,,,,,
,,4905-091-6005,6005,54030,"Hood Fume, 4905-9",Room 9,Hood Room 9,OPERATING,,,,,,,,
,,4905-091-6012,6012,53951,"Hood Fume, 4905-105",Room 105,Hood Room 105,OPERATING,,,,,,,,
Gnva Surge Laboratory,4955,4955-091-6001,6001,54020,"Hood Fume, 4955-110-NW",Room 110,Hood Room 110,OPERATING,,,,,,,,
,,4955-091-6002,6002,54021,"Hood Fume, 4955-110-SW",Room 110,Hood Room 110,OPERATING,,,,,,,,
,,4955-091-6003,6003,54022,"Hood Fume, 4955-111-NE",Room 111,Hood Room 111,OPERATING,,,,,,,,
,,4955-091-6004,6004,54023,"Hood Fume, 4955-111-SE",Room 111,Hood Room 111,OPERATING,,,,,,,,
,,4955-091-6005,6005,54024,"Hood Fume, 4955-113",Room 113,Hood Room 113,OPERATING,,,,,,,,
Grumman Hall,2043,2043-091-6002,6002,99195,"Hood,Fume, 2043-288",Lab Room 288,Hood Lab Room 288,OPERATING,,,,,,,,
,,2043-091-6003,6003,53449,"Hood,Fume, 2043-188",Room-188,Hood Room-188,OPERATING,,,,,,,,
,,2043-091-6004,6004,53450,"Hood Fume, 2043-281",Room-281,Hood Room-281,OPERATING,,,,,,,,
,,2043-091-6005,6005,55838,"Hood,Fume, 2043-294",Room 294,Room 294,OPERATING,,,,,,,,
,,2043-091-6006,6006,55839,"Hood,Fume, 2043-282",Room 282,Room 282,OPERATING,,,,,,,,
,,2043-091-6007,6007,125468,"Hood,Fume, 2043-181",181 Lab,181 Lab Hood,OPERATING,,,,,,,,
,,2043-091-6008,6008,125469,"Hood,Fume, 2043-182",182 Lab,182 Lab Hood,OPERATING,,,,,,,,
Guterman Bioclimatic Lb,1068B,1068B-091-6001,6001,53336,"Hood Fume, 1068B-101-01",Room 101,"Fume Hood, Room 101",OPERATING,,,,,,,,
,,1068B-091-6002,6002,53337,"Hood,Fume, 1068B-101-02",Room 101,"Fume Hood, Room 101",OPERATING,,,,,,,,
,,1068B-091-6004,6004,53430,"Hood,Fume, 1068B-105",Room 105,"Fume Hood, Room 105",OPERATING,,,,,,,,
,,1068B-091-6005,6005,53399,"Hood,Fume, 1068B-112-01",Room 112,"Fume Hood, Room 112",OPERATING,,,,,,,,
,,1068B-091-6006,6006,53431,"Hood,Fume, 1068B-112-02",Room 112,"Fume Hood, Room 112",OPERATING,,,,,,,,
,,1068B-091-6007,6007,53432,"Hood,Fume, 1068B-113",Room 113,"Fume Hood, Room 113",OPERATING,,,,,,,,
,,1068B-091-6008,6008,53433,"Hood,Fume, 1068B-115",Room 115,"Fume Hood, Room 115",OPERATING,,,,,,,,
,,1068B-091-6009,6009,53434,"Hood,Fume, 1068B-121",Room 121,"Fume Hood, Room 121",OPERATING,,,,,,,,
,,1068B-091-6010,6010,53435,"Hood,Fume, 1068B-122",Room 122,"Fume Hood, Room 122",OPERATING,,,,,,,,
,,1068B-091-6011,6011,53436,"Hood,Fume, 1068B-127",Room 127,"Fume Hood, Room 127",OPERATING,,,,,,,,
,,1068B-091-6012,6012,53437,"Hood,Fume, 1068B-130",Room 130,"Fume Hood, Room 130",OPERATING,,,,,,,,
Harford Pesticide Storage,1200N,1200N-091-6001,6001,53884,"Hood Fume, 1200N-1",Room 1,Hood Room 1,OPERATING,,,,,,,,
Hollister Hall,2046,2046-091-6001,6001,52739,"Hood Fume, 2046-150-N",Room 150,Hood Room 150,OPERATING,,,,,,,,
,,2046-091-6002,6002,52740,"Hood Fume, 2046-150-S",Room 150,Hood Room 150,OPERATING,,,,,,,,
,,2046-091-6004,6004,52742,"Hood Fume, 2046-251",Room 251,Hood Room 251,OPERATING,,,,,,,,
,,2046-091-6005,6005,52744,"Hood Fume, 2046-252-C",Room 252,Hood Room 252,OPERATING,,,,,,,,
,,2046-091-6006,6006,52745,"Hood Fume, 2046-252-E",Room 252,Hood Room 252,OPERATING,,,,,,,,
,,2046-091-6007,6007,52746,"Hood Fume, 2046-252-W",Room 252,Hood Room 252,OPERATING,,,,,,,,
,,2046-091-6010,6010,87124,"Hood,Fume, 2046-B52-1",B52,B52,OPERATING,,,,,,,,
,,2046-091-6011,6011,119408,"Hood,Fume, 2046-160-1",Room 160,Hood Room 160,OPERATING,,,,,,,,
,,2046-091-6012,6012,119409,"Hood,Fume, 2046-160-2",Room 160,Hood Room 160,OPERATING,,,,,,,,
,,2046-091-6013,6013,122324,"Hood,Fume, 2046-266-1",Environmetal Lab,Environmetal Lab,OPERATING,,,,,,,,
,,2046-091-6014,6014,122325,"Hood,Fume, 2046-266-2",Environmetal Lab,Environmetal Lab,OPERATING,,,,,,,,
,,2046-091-6015,6015,122326,"Hood,Fume, 2046-266-3",Environmetal Lab,Environmetal Lab,OPERATING,,,,,,,,
Human Ecology Building,1011,1011-091-6000,6000,97128,"Hood,Fume, 1011-107-1",107,107,OPERATING,,,,,,,,
,,1011-091-6001,6001,97129,"Hood,Fume, 1011-113-1",113,113,OPERATING,,,,,,,,
,,1011-091-6002,6002,97130,"Hood,Fume, 1011-113-2",113,113,OPERATING,,,,,,,,
,,1011-091-6003,6003,97131,"Hood,Fume, 1011-113-3",113,113,OPERATING,,,,,,,,
,,1011-091-6004,6004,97132,"Hood,Fume, 1011-113-4",113,113,OPERATING,,,,,,,,
,,1011-091-6005,6005,97133,"Hood,Fume, 1011-113-5",113,113,OPERATING,,,,,,,,
,,1011-091-6006,6006,97134,"Hood,Fume, 1011-113-6",113,113,OPERATING,,,,,,,,
,,1011-091-6007,6007,97135,"Hood,Fume, 1011-119-1",119,119,OPERATING,,,,,,,,
,,1011-091-6008,6008,97136,"Hood,Fume, 1011-141-1",141,141,OPERATING,,,,,,,,
,,1011-091-6009,6009,97137,"Hood,Fume, 1011-141-2",141,141,OPERATING,,,,,,,,
,,1011-091-6010,6010,97138,"Hood,Fume, 1011-146-1",146,146,OPERATING,,,,,,,,
,,1011-091-6011,6011,97139,"Hood,Fume, 1011-151-1",151,151,OPERATING,,,,,,,,
,,1011-091-6012,6012,97140,"Hood,Fume, 1011-151-2",151,151,OPERATING,,,,,,,,
,,1011-091-6013,6013,97141,"Hood,Fume, 1011-151-3",151,151,OPERATING,,,,,,,,
,,1011-091-6014,6014,97142,"Hood,Fume, 1011-155-1, Chemical",155,155,OPERATING,,,,,,,,
,,1011-091-6015,6015,97143,"Hood,Fume, 1011-155-2, Chemical",155,155,OPERATING,,,,,,,,
,,1011-091-6016,6016,97144,"Hood,Fume, 1011-155-3, Chemical",155,155,OPERATING,,,,,,,,
,,1011-091-6017,6017,97145,"Hood,Fume, 1011-207-1",207,207,OPERATING,,,,,,,,
,,1011-091-6018,6018,97146,"Hood,Fume, 1011-207-2",207,207,OPERATING,,,,,,,,
,,1011-091-6019,6019,97147,"Hood,Fume, 1011-207-3",207,207,OPERATING,,,,,,,,
,,1011-091-6020,6020,97148,"Hood,Fume, 1011-213-1",213,213,OPERATING,,,,,,,,
,,1011-091-6021,6021,97149,"Hood,Fume, 1011-213-2",213,213,OPERATING,,,,,,,,
,,1011-091-6022,6022,97150,"Hood,Fume, 1011-213-3",213,213,OPERATING,,,,,,,,
,,1011-091-6023,6023,97151,"Hood,Fume, 1011-218-1",218,218,OPERATING,,,,,,,,
,,1011-091-6024,6024,97152,"Hood,Fume, 1011-218-2",218,218,OPERATING,,,,,,,,
,,1011-091-6025,6025,97153,"Hood,Fume, 1011-219-1",219,219,HIBERNATION,,,,,,,,
,,1011-091-6026,6026,97154,"Hood,Fume, 1011-219-2",219,219,HIBERNATION,,,,,,,,
,,1011-091-6027,6027,97155,"Hood,Fume, 1011-219-3",219,219,HIBERNATION,,,,,,,,
,,1011-091-6028,6028,97156,"Hood,Fume, 1011-221-1",221,221,OPERATING,,,,,,,,
,,1011-091-6029,6029,97157,"Hood,Fume, 1011-221-2",221,221,OPERATING,,,,,,,,
,,1011-091-6030,6030,97158,"Hood,Fume, 1011-221-3",221,221,OPERATING,,,,,,,,
,,1011-091-6031,6031,97159,"Hood,Fume, 1011-245-1",245,245,HIBERNATION,,,,,,,,
,,1011-091-6032,6032,97160,"Hood,Fume, 1011-251-1",251,251,OPERATING,,,,,,,,
,,1011-091-6033,6033,97161,"Hood,Fume, 1011-256-1",256,256,OPERATING,,,,,,,,
,,1011-091-6034,6034,97162,"Hood,Fume, 1011-259-1",259,259,OPERATING,,,,,,,,
,,1011-091-6035,6035,97163,"Hood,Fume, 1011-259-2",259,259,OPERATING,,,,,,,,
,,1011-091-6036,6036,97164,"Hood,Fume, 1011-259-3",259,259,OPERATING,,,,,,,,
Humphreys Service Bldg,2023,2023-091-6001,6001,53852,"Hood Fume, 2023-127",127,127,OPERATING,,,,,,,,
,,2023-091-6002,6002,53859,"Hood Fume, 2023-128",128,128,OPERATING,,,,,,,,
JL Swanson Wildlife Health Ctr,1772,1772-091-6001,6001,53888,"Hood,Fume, 1772-109A-1",Room 109A,Hood room 109A,OPERATING,,,,,,,,
Johnson C Birds & Biodiversity,2802,2802-091-6001,6001,53404,"Hood Fume, 2802-174-01",Room 174,Hood Room 174,OPERATING,,,,,,,,
,,2802-091-6002,6002,53405,"Hood Fume, 2802-174-02",Room 174,Hood Room 174,OPERATING,,,,,,,,
,,2802-091-6005,6005,53407,"Hood Fume, 2802-188",Room 188,Hood Room 188,OPERATING,,,,,,,,
Kenneth Post Laboratory,1045A,1045A-091-6002,6002,53215,"Hood Fume, 1045A-B1-S",Room B1,Hood Room B1,OPERATING,,,,,,,,
,,1045A-091-6003,6003,53216,"Hood Fume, 1045A-B2",Room B2,Hood Room B2,OPERATING,,,,,,,,
,,1045A-091-6004,6004,53218,"Hood Fume, 1045-HEADHOUSE",Headhouse,Hood Headhouse,OPERATING,,,,,,,,
Kimball Hall,2037K,2037K-091-6001,6001,52734,"Hood Fume, 2037K-174A-1",Room 174A,Hood Room 174A,OPERATING,,,,,,,,
,,2037K-091-6003,6003,119768,"Hood,Fume, 2037K-290K 80 FPM",Room 290K,Hood Room 290K,OPERATING,,,,,,,,
,,2037K-091-6004,6004,119769,"Hood,Fume, 2037K-290J-1 80 FPM",Room 290J,Hood Room 290J,OPERATING,,,,,,,,
,,2037K-091-6005,6005,52736,"Hood Fume, 2037K-177-E",Room 177,Hood Room 177,OPERATING,,,,,,,,
,,2037K-091-6006,6006,52737,"Hood Fume, 2037K-177-W",Room 177,Hood Room 177,OPERATING,,,,,,,,
,,2037K-091-6008,6008,119770,"Hood,Fume, 2037K-290F-1, 80 FPM",Room 290F,Hood Room 290F,OPERATING,,,,,,,,
,,2037K-091-6009,6009,119771,"Hood,Fume, 2037K-290F-2, 80 FPM",Room 290F,Hood Room 290F,OPERATING,,,,,,,,
,,2037K-091-6010,6010,119772,"Hood,Fume, 2037K-390K-1, 80 FPM",Room 390K,Hood Room 390K,OPERATING,,,,,,,,
,,2037K-091-6011,6011,119773,"Hood,Fume, 2037K-390K-2, 80 FPM",Room 390K,Hood Room 390K,OPERATING,,,,,,,,
,,2037K-091-6012,6012,119774,"Hood,Fume, 2037K-390F-1, 80 FPM",Room 390F,Hood Room 390F,OPERATING,,,,,,,,
,,2037K-091-6013,6013,119775,"Hood,Fume, 2037K-390F-2, 80 FPM",Room 390F,Hood Room 390F,OPERATING,,,,,,,,
,,2037K-091-6014,6014,121385,"Hood,Fume, 2037K-290J-2 80 FPM",Room 290J,Hood Room 290J,OPERATING,,,,,,,,
,,2037K-091-6015,6015,121386,"Hood,Fume, 2037K-290G-1 80 FPM",Room 290G,Hood Room 290G,OPERATING,,,,,,,,
,,2037K-091-6016,6016,121387,"Hood,Fume, 2037K-290G-2 80 FPM",Room 290G,Hood Room 290G,OPERATING,,,,,,,,
Kinzelberg Hall,2032A,2032A-091-6001,6001,53843,"Hood Fume, 2032A-134",Room 134,Hood Room 134,OPERATING,,,,,,,,
,,2032A-091-6002,6002,53844,"Hood Fume, 2032A-135",Room 135,Hood Room 135,OPERATING,,,,,,,,
,,2032A-091-6004,6004,53845,"Hood Fume, 2032A-138-E",Room 138,Hood Room 138,OPERATING,,,,,,,,
,,2032A-091-6005,6005,53846,"Hood Fume, 2032A-138-W",Room 138,Hood Room 138,OPERATING,,,,,,,,
,,2032A-091-6006,6006,53847,"Hood Fume, 2032A-139-E",Room 139,Hood Room 139,OPERATING,,,,,,,,
,,2032A-091-6007,6007,53849,"Hood Fume, 2032A-139-W",Room 139,Hood Room 139,OPERATING,,,,,,,,
,,2032A-091-6008,6008,53850,"Hood Fume, 2032A-140",Room 140,Hood Room 140,OPERATING,,,,,,,,
,,2032A-091-6009,6009,53851,"Hood Fume, 2032A-141",Room 141,Hood Room 141,OPERATING,,,,,,,,
,,2032A-091-6010,6010,53853,"Hood Fume, 2032A-144",Room 144,Hood Room 144,OPERATING,,,,,,,,
,,2032A-091-6011,6011,53854,"Hood Fume, 2032A-145",Room 145,Hood Room 145,OPERATING,,,,,,,,
,,2032A-091-6012,6012,53855,"Hood Fume, 2032A-234",Room 234,Hood Room 234,OPERATING,,,,,,,,
,,2032A-091-6013,6013,53856,"Hood Fume, 2032A-235-E",Room 235,Hood Room 235,HIBERNATION,,,,,,,,
,,2032A-091-6014,6014,53857,"Hood Fume, 2032A-235-W",Room 235,Hood Room 235,OPERATING,,,,,,,,
,,2032A-091-6015,6015,53858,"Hood Fume, 2032A-238-E",Room 238,Hood Room 238,OPERATING,,,,,,,,
,,2032A-091-6016,6016,53860,"Hood Fume, 2032A-238-W",Room 238,Hood Room 238,OPERATING,,,,,,,,
,,2032A-091-6017,6017,53861,"Hood Fume, 2032A-239-E",Room 239,Hood Room 239,HIBERNATION,,,,,,,,
,,2032A-091-6018,6018,53862,"Hood Fume, 2032A-239-W",Room 239,Hood Room 239,HIBERNATION,,,,,,,,
,,2032A-091-6020,6020,53864,"Hood,Fume, 2032A-240",Room 240,Hood Room 240,HIBERNATION,,,,,,,,
,,2032A-091-6021,6021,53865,"Hood Fume, 2032A-241",Room 241,Hood Room 241,OPERATING,,,,,,,,
,,2032A-091-6023,6023,53867,"Hood Fume, 2032A-245-E",Room 245,Hood Room 245,OPERATING,,,,,,,,
,,2032A-091-6024,6024,53868,"Hood Fume, 2032A-245-W",Room 245,Hood Room 245,OPERATING,,,,,,,,
,,2032A-091-6025,6025,53869,"Hood Fume, 2032A-334",Room 334,Hood Room 334,OPERATING,,,,,,,,
,,2032A-091-6026,6026,53870,"Hood Fume, 2032A-335",Room 335,Hood Room 335,OPERATING,,,,,,,,
,,2032A-091-6027,6027,53871,"Hood Fume, 2032A-338-E",Room 338,Hood Room 338,HIBERNATION,,,,,,,,
,,2032A-091-6028,6028,53872,"Hood Fume, 2032A-338-W",Room 338,Hood Room 338,OPERATING,,,,,,,,
,,2032A-091-6029,6029,53873,"Hood Fume, 2032A-339-E",Room 339,Hood Room 339,OPERATING,,,,,,,,
,,2032A-091-6030,6030,53874,"Hood Fume, 2032A-339-W",Room 339,Hood Room 339,OPERATING,,,,,,,,
,,2032A-091-6031,6031,53875,"Hood Fume, 2032A-340-E",Room 340,Hood Room 340,HIBERNATION,,,,,,,,
,,2032A-091-6032,6032,53876,"Hood Fume, 2032A-340-W",Room 340,Hood Room 340,OPERATING,,,,,,,,
,,2032A-091-6033,6033,53877,"Hood Fume, 2032A-341-E",Room 341,Hood Room 341,OPERATING,,,,,,,,
,,2032A-091-6034,6034,53878,"Hood Fume, 2032A-341-W",Room 341,Hood Room 341,HIBERNATION,,,,,,,,
,,2032A-091-6035,6035,53879,"Hood Fume, 2032A-344",Room 344,Hood Room 344,OPERATING,,,,,,,,
,,2032A-091-6036,6036,53880,"Hood Fume, 2032A-345",Room 345,Hood Room 345,HIBERNATION,,,,,,,,
LI Duck Res Lab Avian Dis,4326A,4326A-091-6001,6001,53932,"Hood Fume, 4326A-109",Room 109,Hood Room 109,OPERATING,,,,,,,,
LI Laboratory Annex,4326C,4326C-091-6001,6001,53933,"Hood Fume, 4326C-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
LIHREC Office Lb,4815,4815-091-6001,6001,53936,"Hood Fume, 4815-110",Room 110,Hood Room 110,OPERATING,,,,,,,,
,,4815-091-6002,6002,53937,"Hood Fume, 4815-114",Room 114,Hood Room 114,OPERATING,,,,,,,,
LIHREC Pesticide Bl,4813H,4813H-091-6001,6001,53935,"Hood Fume, 4813H-102A",Room 102,Hood Room 102,OPERATING,,,,,,,,
Machine Laboratory,2060,2060-091-6001,6001,53894,"Hood Fume, 2060-1",Room 1,Hood Room 1,OPERATING,,,,,,,,
Mann Library,1027,1027-091-6000,6000,66371,"Hood,Fume, 1027-512",Room 512,Room 512,OPERATING,,,,,,,,
,,1027-091-6001,6001,66372,"Hood,Fume, 1027-506",Room 506,Room 506,OPERATING,,,,,,,,
,,1027-091-6002,6002,66373,"Hood,Fume, 1027-504",Room 504,Room 504,OPERATING,,,,,,,,
,,1027-091-6003,6003,66374,"Hood,Fume, 1027-420B",Room 420B,Room 420B,OPERATING,,,,,,,,
,,1027-091-6004,6004,66375,"Hood,Fume, 1027-420",Room 420,Room 420,OPERATING,,,,,,,,
,,1027-091-6005,6005,66376,"Hood,Fume, 1027-410",Room 410,Room 410,OPERATING,,,,,,,,
,,1027-091-6006,6006,66377,"Hood,Fume, 1027-408A",Room 408A,Room 408A,OPERATING,,,,,,,,
,,1027-091-6007,6007,66378,"Hood,Fume, 1027-406",Room 406,Room 406,OPERATING,,,,,,,,
,,1027-091-6008,6008,66379,"Hood,Fume, 1027-405A",Room 405A,Room 405A,OPERATING,,,,,,,,
,,1027-091-6009,6009,66380,"Hood,Fume, 1027-405-02",Room 405,Room 405,OPERATING,,,,,,,,
,,1027-091-6010,6010,66381,"Hood,Fume, 1027-405-01",Room 405,Room 405,OPERATING,,,,,,,,
Martha Van Rensselaer Hall Wst,1015W,1015W-091-6001,6001,52772,"Hood,Fume, 1015W-2151",2151,2151 Hood Room,OPERATING,,,,,,,,
,,1015W-091-6002,6002,52773,"Hood,Fume, 1015W-2152-N",2152,2152 Hood Room,OPERATING,,,,,,,,
,,1015W-091-6003,6003,52774,"Hood,Fume, 1015W-2152-S",2152,2152 Hood Room,OPERATING,,,,,,,,
,,1015W-091-6004,6004,52775,"Hood,Fume, 1015W-2164",2164,2164 Hood Room,OPERATING,,,,,,,,
,,1015W-091-6005,6005,52776,"Hood,Fume, 1015W-2166",2166,2166 Hood Room,OPERATING,,,,,,,,
Morrison Hall,1064,1064-091-6001,6001,53256,"Hood,Fume, 1064-210",Room 210,HOOD ROOM 210,OPERATING,,,,,,,,
,,1064-091-6002,6002,53260,"Hood Fume, 1064-209",Room 209,Room 209,OPERATING,,,,,,,,
,,1064-091-6003,6003,53262,"Hood Fume, 1064-221",Room 221,Room 221,OPERATING,,,,,,,,
,,1064-091-6004,6004,53264,"Hood Fume, 1064-230",Room 230,Room 230,OPERATING,,,,,,,,
,,1064-091-6005,6005,53265,"Hood Fume, 1064-244",ROOM 244,HOOD ROOM 244,OPERATING,,,,,,,,
,,1064-091-6006,6006,53267,"Hood Fume, 1064-246-01",ROOM 246,HOOD ROOM 246,OPERATING,,,,,,,,
,,1064-091-6007,6007,53269,"Hood Fume, 1064-246-02",ROOM 246,HOOD ROOM 246,OPERATING,,,,,,,,
,,1064-091-6008,6008,53271,"Hood,Fume, 1064-271-1",ROOM 271,HOOD ROOM 271,OPERATING,,,,,,,,
,,1064-091-6009,6009,53274,"Hood,Fume, 1064-271-2",ROOM 271,HOOD ROOM 271,OPERATING,,,,,,,,
,,1064-091-6010,6010,53275,"Hood Fume, 1064-280-01",ROOM 280,HOOD ROOM 280,HIBERNATION,,,,,,,,
,,1064-091-6011,6011,53278,"Hood Fume, 1064-280-02",ROOM 280,HOOD ROOM 280,OPERATING,,,,,,,,
,,1064-091-6012,6012,53279,"Hood,Fume, 1064-280-3",ROOM 280,HOOD ROOM 280,OPERATING,,,,,,,,
,,1064-091-6013,6013,53280,"Hood,Fume, 1062-280-4",ROOM 280,HOOD ROOM 280,OPERATING,,,,,,,,
,,1064-091-6014,6014,53281,"Hood,Fume, 1064-287-1",ROOM 287,HOOD ROOM 287,OPERATING,,,,,,,,
,,1064-091-6016,6016,53284,"Hood Fume, 1064-288-01",ROOM 288,HOOD ROOM 288,HIBERNATION,,,,,,,,
,,1064-091-6017,6017,53287,"Hood Fume, 1064-288-02",ROOM 288,HOOD ROOM 288,OPERATING,,,,,,,,
,,1064-091-6018,6018,53290,"Hood Fume, 1064-288-03",ROOM 288,HOOD ROOM 288,OPERATING,,,,,,,,
,,1064-091-6019,6019,53293,"Hood Fume, 1064-288-04",ROOM 288-04,HOOD ROOM 288,OPERATING,,,,,,,,
,,1064-091-6020,6020,53294,"Hood,Fume, 1064-289-1",ROOM 289,HOOD ROOM 289,OPERATING,,,,,,,,
,,1064-091-6021,6021,53295,"Hood,Fume, 1064-289-2",ROOM 289,HOOD ROOM 289,OPERATING,,,,,,,,
,,1064-091-6022,6022,53298,"Hood Fume, 1064-293",ROOM 293,HOOD ROOM 293,HIBERNATION,,,,,,,,
,,1064-091-6024,6024,53300,"Hood Fume, 1064-295-01",ROOM 295,HOOD ROOM 295,OPERATING,,,,,,,,
,,1064-091-6025,6025,53301,"Hood Fume, 1064-295-02",ROOM 295,HOOD ROOM 295,OPERATING,,,,,,,,
,,1064-091-6026,6026,53302,"Hood Fume, 1064-295-03",ROOM 295,HOOD ROOM 295,OPERATING,,,,,,,,
,,1064-091-6027,6027,53303,"Hood Fume, 1064-301",ROOM 301,HOOD ROOM 301,OPERATING,,,,,,,,
,,1064-091-6028,6028,53304,"Hood,Fume, 1064-303-1",ROOM 303,HOOD ROOM 303,OPERATING,,,,,,,,
,,1064-091-6029,6029,53310,"Hood,Fume, 1064-303-2",ROOM 303,HOOD ROOM 303,OPERATING,,,,,,,,
,,1064-091-6030,6030,53312,"Hood Fume, 1064-304",ROOM 304,HOOD ROOM 304,OPERATING,,,,,,,,
,,1064-091-6031,6031,53314,"Hood Fume, 1064-305",ROOM 305,HOOD ROOM 305,OPERATING,,,,,,,,
,,1064-091-6032,6032,53316,"Hood Fume, 1064-306-01",ROOM 306,HOOD ROOM 306,HIBERNATION,,,,,,,,
,,1064-091-6033,6035,53318,"Hood Fume, 1064-306-02",ROOM 306,HOOD ROOM 306,HIBERNATION,,,,,,,,
,,1064-091-6036,6036,53322,"Hood Fume, 1064-314-01",ROOM 314,HOOD ROOM 314,OPERATING,,,,,,,,
,,1064-091-6037,6037,53323,"Hood Fume, 1064-314-02",ROOM 314,HOOD ROOM 314,OPERATING,,,,,,,,
,,1064-091-6038,6038,53324,"Hood Fume, 1064-421",ROOM 421,HOOD ROOM 421,HIBERNATION,,,,,,,,
,,1064-091-6039,6039,53325,"Hood Fume, 1064-431",ROOM 431,HOOD ROOM 431,OPERATING,,,,,,,,
,,1064-091-6040,6040,53326,"Hood,Fume, 1064-433-1",ROOM 433,HOOD ROOM 433,OPERATING,,,,,,,,
,,1064-091-6041,6041,53327,"Hood,Fume, 1064-433-2",ROOM 433,HOOD ROOM 433,OPERATING,,,,,,,,
,,1064-091-6043,6043,53329,"Hood,Fume, 1064-437",437,437,OPERATING,,,,,,,,
,,1064-091-6044,6044,53330,"Hood,Fume, 1604-443A-2",ROOM 443A,HOOD ROOM 443A,HIBERNATION,,,,,,,,
,,1064-091-6045,6045,53331,"Hood,Fume, 1064-443A-1",Room 443A,HOOD ROOM 443A,OPERATING,,,,,,,,
,,1064-091-6046,6046,53332,"Hood,Fume, 1064-443A-3",ROOM 443A,HOOD ROOM 443A,OPERATING,,,,,,,,
,,1064-091-6047,6047,53333,"Hood,Fume, 1064-443B",ROOM 443B,HOOD ROOM 443B,OPERATING,,,,,,,,
,,1064-091-6049,6049,53334,"Hood Fume, 1064-B65",ROOM B65,HOOD ROOM B65,HIBERNATION,,,,,,,,
,,1064-091-6050,6050,98841,"Hood,Fume, 1064-B61A-01",Lab B61A,Lab B61A,HIBERNATION,,,,,,,,
,,1064-091-6051,6051,98842,"Hood,Fume, 1064-B61A-02",Lab B61A,Lab B61A,OPERATING,,,,,,,,
,,1064-091-6052,6052,98843,"Hood,Fume, 1064-B68A-01",Lab B68A,Lab B68A,OPERATING,,,,,,,,
,,1064-091-6053,6053,98844,"Hood,Fume, 1064-B68A-02",Lab B68A,Lab B68A,OPERATING,,,,,,,,
,,1064-091-6054,6054,102425,"Hood,Fume, 1064-402",Room 402,Hood Room 402,HIBERNATION,,,,,,,,
,,1064-091-6055,6055,102426,"Hood,Fume, 1064-409",Room 409,Hood Room 409,OPERATING,,,,,,,,
Muenscher Laboratory,1905,1905-091-6001,6001,53891,"Hood Fume, 1905-102",Room 102,"Hood, Room 102",OPERATING,,,,,,,,
Musgrave Pesticide Storage,4125,4125-091-6001,6001,53911,"Hood Fume, 4125-102",Room 102,Hood Room 102,OPERATING,,,,,,,,
NYS Veterinary Diagnostic Lab,1166,1166-091-6000,6000,86972,"Hood,Fume, 1166-A3248",A3248,A3248,OPERATING,,,,,,,,
,,1166-091-6001,6001,86973,"Hood,Fume, 1166-A3111A",A3111A,A3111A,OPERATING,,,,,,,,
,,1166-091-6002,6002,86974,"Hood,Fume, 1166-A2237B",A2237B,A2237B,OPERATING,,,,,,,,
,,1166-091-6003,6003,86975,"Hood,Fume, 1166-A2237-04",A2237,A2237,OPERATING,,,,,,,,
,,1166-091-6004,6004,86976,"Hood,Fume, 1166-A2337-03",A2337,A2337,OPERATING,,,,,,,,
,,1166-091-6005,6005,86977,"Hood,Fume, 1166-A2337-02",A2337,A2337,OPERATING,,,,,,,,
,,1166-091-6006,6006,86978,"Hood,Fume, 1166-A2337-01",A2337,A2337,OPERATING,,,,,,,,
,,1166-091-6007,6007,86979,"Hood,Fume, 1166-A2111D",A2111D,A2111D,OPERATING,,,,,,,,
,,1166-091-6008,6008,86980,"Hood,Fume, 1166-A1133",A1133,A1133,OPERATING,,,,,,,,
,,1166-091-6009,6009,86981,"Hood,Fume, 1166-A1111-03",A1111-03,A1111,OPERATING,,,,,,,,
,,1166-091-6010,6010,86982,"Hood,Fume, 1166-A1111-02",A1111-02,A1111,OPERATING,,,,,,,,
,,1166-091-6011,6011,86983,"Hood,Fume, 1166-A1111-01",A1111-01,A1111,OPERATING,,,,,,,,
,,1166-091-6012,6012,86984,"Hood,Fume, 1166-A1109",A1109,A1109,OPERATING,,,,,,,,
Newman Floyd R Laboratory,2029,2029-091-6004,6004,87123,"Hood,Fume, 2029-B50D",B50D,B50D,OPERATING,,,,,,,,
Olin Hall,2024,2024-091-6001,6001,54042,"Hood Fume, 2024-101",101,101 Hood Room,OPERATING,,,,,,,,
,,2024-091-6002,6002,54043,"Hood Fume, 2024-102",102,102 Hood Room,OPERATING,,,,,,,,
,,2024-091-6003,6003,54044,"Hood Fume, 2024-103",103,103 Hood Room,OPERATING,,,,,,,,
,,2024-091-6004,6004,54045,"Hood Fume, 2024-104",104,104 Hood Room,OPERATING,,,,,,,,
